person,trans_amount
2389,141.45
2390,11.43
2391,298.78000000000003
2392,69.24
2393,2.0
2394,299.45
2396,146.37
2397,28.990000000000002
2398,18.93
2399,27.9
2400,75.92
2401,171.43
2402,0.0
2403,35.85
2406,82.78
2408,159.75
2410,9.22
2411,359.24
2412,28.529999999999998
2415,156.72
5687,47.24
2417,2.54
2418,128.94000000000003
14396,128.39
2420,149.24
2421,18.5
2422,350.62999999999994
2423,298.09
14432,28.0
8876,102.13000000000001
2426,25.53
2427,10.99
2428,181.62
2429,25.450000000000003
2430,0.0
2431,9.5
2432,305.29
2437,0.21
4074,165.22
2439,11.56
2440,52.89999999999999
2441,15.12
14543,93.97
2443,159.41
14559,44.68
2446,67.47999999999999
2448,107.32000000000001
2449,274.79
2451,215.73999999999998
2452,105.84
14621,186.73
14629,211.06
2456,40.629999999999995
14642,17.25
2458,92.58
1666,167.98
2460,76.4
14677,320.50999999999993
2462,117.05999999999999
2463,27.37
2464,56.33
2465,14.169999999999998
2466,14.299999999999999
2467,213.9
2468,186.04000000000002
6030,20.9
2471,298.8
2472,38.03
2473,5.16
2474,42.8
2475,81.52999999999999
2476,158.07999999999998
2478,24.56
2479,107.34
2481,42.50000000000001
2482,138.85
2483,0.0
2484,17.15
14138,167.88000000000002
2487,192.14
2488,23.85
2489,75.94
1582,53.8
2492,150.17
14866,57.68
2494,303.01
2495,122.73
14882,49.03999999999999
2499,151.5
2500,157.67
2501,27.939999999999998
14914,16.62
2504,100.55
14923,164.42000000000002
2506,9.31
2507,26.379999999999995
2508,122.96
2509,150.78
2512,195.57000000000005
2513,29.28
2808,0.0
2517,20.91
2519,278.34999999999997
2520,146.28
2522,18.82
2524,129.72
2525,146.79000000000002
2528,220.17999999999998
6041,26.36
2532,143.79000000000002
2533,164.23000000000002
2534,179.71999999999997
15113,55.059999999999995
2537,31.19
2539,12.06
2540,31.669999999999998
2541,223.32000000000002
2542,190.0
2543,808.75
2544,52.55
2545,17.759999999999998
2546,26.89
2547,109.0
15209,21.71
2550,134.37
15222,94.28999999999999
2554,185.17000000000002
3071,42.75999999999999
2557,102.66
2558,13.82
2560,159.73
2561,218.82
2562,33.39
2563,196.86
2564,15.48
2565,155.82999999999998
2566,94.11999999999999
2567,47.71
2568,11.03
2569,186.88
2570,30.659999999999997
2571,0.96
2572,4.71
2575,112.72
2576,235.72999999999996
2577,21.779999999999998
2578,200.23000000000002
2579,61.97
2580,169.95
2581,9.9
2582,61.24
2584,150.42000000000002
2587,121.91
2588,204.07
15423,49.35
2590,88.21000000000001
15594,8.64
2592,16.78
2593,148.18
2594,125.86999999999998
2595,242.42000000000002
2596,173.63000000000002
8909,276.75
2599,15.98
2600,18.910000000000004
2602,141.69000000000003
2604,172.42999999999998
2605,88.34
2606,216.55
3221,18.69
9108,53.779999999999994
2610,164.28000000000003
2611,62.7
2612,107.69
2613,179.24000000000004
2615,23.779999999999998
2617,46.120000000000005
2618,16.6
2619,230.79999999999998
2621,0.88
2623,161.32000000000002
15682,35.68
2625,86.73999999999998
2626,11.67
6628,231.12
2627,10.27
2629,11.61
2631,259.05
2632,23.84
2633,48.09
4963,18.840000000000003
2635,74.76
2636,13.159999999999998
2639,117.15000000000002
2640,248.65
2641,22.5
2642,16.65
2643,16.59
2645,162.46
2646,74.17
2648,71.33
2650,200.43
2651,11.59
2652,13.6
2657,334.42999999999995
15934,23.68
2661,97.32000000000001
2662,127.91
2223,184.91
2664,62.5
2665,129.85999999999999
2666,45.129999999999995
2667,32.76
2669,272.56
16006,25.939999999999998
2671,143.69
2673,140.02
2674,30.33
2677,187.73000000000002
2679,240.89999999999998
2681,1165.26
8927,126.22000000000001
2683,0.0
2685,373.30000000000007
2686,83.08
2687,116.41
2688,24.939999999999998
2689,40.260000000000005
2695,124.53999999999999
2697,133.53
2698,23.17
2699,16.76
16165,26.08
2701,44.25
2703,87.05000000000001
2704,154.82999999999998
2705,135.14
2707,148.48000000000002
2708,217.71999999999997
2709,0.0
2711,154.2
2713,106.23
2714,260.41999999999996
2715,252.39999999999998
2716,29.95
2717,22.06
2718,60.0
2719,199.94
2670,7.220000000000001
2721,109.25999999999999
2722,243.20999999999998
2723,78.44
2724,0.58
2725,23.57
16345,18.6
2727,14.780000000000001
8938,268.15999999999997
2729,29.630000000000003
2732,0.0
2733,118.27000000000001
2734,117.89999999999999
2736,18.689999999999998
2737,25.520000000000003
2738,122.34000000000002
7679,48.0
10742,155.09000000000003
2741,363.03999999999996
2742,120.1
11734,84.02999999999999
2744,70.28999999999999
8942,163.65
2746,202.54
2750,49.09
2751,32.33
2752,22.96
2753,1251.99
2754,11.67
2756,127.07
2757,137.41
2758,70.09
2759,9.52
2760,0.0
8945,101.79
2762,33.51999999999999
2763,20.32
2768,167.45
2769,272.23
2770,945.09
3896,28.22
2772,107.29
16651,466.71
2774,141.20999999999998
2775,97.46
2778,19.62
2782,3.2199999999999998
2783,16.62
2784,19.490000000000002
2785,229.64
2786,6.68
2789,24.27
2790,201.42000000000002
2791,11.53
2792,144.45000000000002
8816,20.75
2795,167.95
2796,30.91
3291,43.99
2798,13.06
2799,7.03
2801,7.369999999999999
2806,3.63
2807,7.15
2809,14.290000000000001
2810,16.73
2811,62.78
2812,229.57000000000002
2814,123.51
2816,71.57000000000001
16937,88.98
2819,129.60999999999999
1993,40.190000000000005
2823,74.73
1514,67.07
2825,14.219999999999999
2826,173.51999999999998
2827,224.16
2829,3.63
2830,63.47
2831,85.27
2832,52.39
2833,13.09
2835,150.17
2836,190.84000000000003
2839,143.85999999999999
2840,49.67
77,17.130000000000003
2844,209.04000000000002
2845,25.52
2849,0.0
2850,11.219999999999999
2851,18.67
2852,65.2
2855,133.4
2856,13.3
2858,116.96000000000001
2860,99.62
2861,149.06
3501,73.08999999999999
2864,12.83
2865,184.8
2867,28.470000000000002
2869,126.19
2870,207.86
2871,160.8
11562,14.38
2872,16.970000000000002
8965,84.68
2874,116.42
2875,234.82999999999998
2877,7.73
260,30.41
2879,15.870000000000001
2880,58.82
2881,832.22
2882,18.54
11808,227.93
2884,128.49
2885,265.61
2886,15.120000000000001
350,218.45999999999998
2888,73.73
2890,98.91000000000001
383,119.60000000000001
2892,125.34
2893,211.61
2898,147.13
16969,12.41
16209,18.3
2901,36.830000000000005
2902,96.74000000000001
2904,14.28
2905,69.63
2906,101.38
2907,42.39
2910,127.95
2911,76.56
2912,58.63
2915,202.71
2916,95.63999999999999
6919,88.69
2919,111.95
2920,185.02
2921,50.44
2922,17.130000000000003
2923,115.67000000000002
568,142.22
2927,203.79999999999998
2928,13.439999999999998
2931,207.47
2932,91.67000000000002
2933,728.4
2935,62.82
2937,80.04000000000002
2938,156.35
2939,35.75
2940,176.88999999999996
2941,73.83999999999999
2942,157.91000000000003
2943,109.80000000000001
10380,35.75000000000001
2946,71.86
2947,151.72
2950,35.34
2951,12.809999999999999
2954,82.38
746,4.17
2957,187.25
2958,193.65
2960,17.9
8978,67.08999999999999
2963,41.07
2964,102.06
2965,134.38
2966,106.29000000000002
2967,13.100000000000001
2968,15.5
2970,21.79
2971,56.43
2972,14.53
2973,150.61
2974,52.46
2975,23.380000000000003
2977,158.8
2978,33.19
2979,209.45000000000002
864,126.19000000000001
2982,98.21000000000001
2983,9.74
2986,0.0
2987,18.560000000000002
5589,16.590000000000003
2991,17.240000000000002
2992,40.09
2994,191.07999999999998
2995,88.51
2996,101.25
2998,79.45
2999,25.34
976,6.98
3002,274.6
3004,157.42000000000002
3006,10.02
13872,144.93
3010,0.46
3011,162.57999999999998
3013,242.75
1086,1.94
3018,157.76
3019,27.42
3020,179.75
3021,16.25
3023,245.1
3024,9.09
6128,150.26
3027,1.3000000000000003
3029,16.58
3030,203.34999999999997
3031,16.22
3033,290.07
3036,207.78000000000003
3038,53.14
3040,810.89
3041,21.400000000000002
3042,96.03999999999999
3043,144.91
3044,332.12000000000006
3049,234.94
3050,324.27
3051,24.769999999999996
3052,122.03999999999999
3055,115.88999999999999
3056,160.42
3057,184.63000000000002
3058,0.0
1356,84.48000000000002
3061,153.63
3062,21.46
3063,18.87
3064,12.38
1411,65.22
4011,173.57999999999998
3072,134.88
3073,32.59
3074,23.67
3075,235.31
3076,37.440000000000005
3077,28.1
3078,61.760000000000005
3079,142.16
10929,15.319999999999999
16001,80.49
3082,48.790000000000006
3083,151.26
6139,151.88
3085,170.7
3086,37.39
3087,196.17000000000002
3088,14.84
3089,191.57000000000002
2598,60.35
3094,60.580000000000005
3095,21.09
3096,392.29
8690,95.43
3100,99.11999999999999
3101,145.98000000000002
3103,220.78999999999996
3104,120.96
3105,223.02999999999997
3106,216.48999999999998
3108,90.23
3109,205.99
3110,47.379999999999995
5025,22.22
3111,179.78000000000003
3112,24.59
3113,148.14000000000001
3114,14.29
3115,91.52
3116,7.37
3117,292.07
2934,3.0999999999999996
3120,2.88
3121,36.82
1744,20.25
1752,892.0200000000001
3124,5.640000000000001
3125,77.48
3128,55.43
3129,19.47
3130,211.63000000000002
3131,43.96
3132,322.15
3133,174.66
3134,104.69
3135,1153.11
3142,22.1
3143,184.06
3144,17.41
3145,144.94
3148,462.48
3149,45.44
3151,29.060000000000002
3152,239.97000000000003
3155,207.19
3156,7.46
3157,45.79
3158,154.32999999999998
1931,15.61
3160,27.820000000000004
14702,247.68000000000004
3163,84.16999999999999
3164,115.72999999999999
9308,62.08
3168,30.679999999999996
3169,23.009999999999998
3171,58.33
3172,30.84
3173,15.18
6950,73.77
7015,14.8
5458,33.510000000000005
3180,48.61
3181,15.370000000000001
3182,96.2
2081,152.04999999999998
3185,90.19
3186,34.91
3187,179.95000000000002
3188,0.0
3190,36.910000000000004
6157,147.32999999999998
3192,922.0500000000001
3196,0.0
3199,228.48
3201,27.810000000000002
3202,210.32999999999998
3203,4.78
3204,18.85
3205,191.75
9620,0.0
13463,134.85999999999999
3210,178.24
3211,0.0
3212,14.15
3214,131.14000000000001
3215,15.99
3216,74.54
3217,32.36
5618,57.709999999999994
3218,40.42
11013,35.33
3220,277.55
3223,111.98
2359,66.91
3225,169.13
3226,82.25999999999999
3227,155.84
3228,55.06999999999999
3230,27.470000000000002
3231,17.970000000000002
3233,796.0200000000001
3235,260.89
9019,254.55
3238,14.41
3239,206.29
3240,11.190000000000001
3241,44.89
3242,16.75
3243,210.32
2493,30.47
3245,335.3600000000001
3246,83.97
3248,105.3
11132,7.57
3251,41.66
3252,34.74
3253,83.95000000000002
3255,6.0200000000000005
3256,0.0
3257,97.78999999999999
3258,115.88000000000001
3259,183.72000000000003
3260,268.22
3261,5.8500000000000005
3262,9.01
3265,0.0
3266,20.29
3268,42.419999999999995
2678,157.2
3272,343.64
3274,0.0
15370,251.53
3275,255.59999999999997
3277,230.94000000000003
3278,10.72
3279,53.74000000000001
3280,229.98
3281,117.38999999999999
3282,229.29000000000005
3284,214.79000000000002
3286,93.63
397,126.59
8368,239.43
3288,41.83
3289,119.31
3290,16.58
2797,18.83
3292,42.95
3293,178.73
3294,101.92999999999999
3295,7.220000000000001
2822,176.82
3297,22.87
10024,15.750000000000002
3299,103.6
3300,146.77
3742,69.33000000000001
3303,123.08
3305,87.49000000000001
5554,184.33999999999997
3311,42.56
2948,0.0
12742,0.0
3317,9.98
3319,192.00999999999996
3321,126.97
3322,139.04
3323,13.44
3324,46.830000000000005
3325,31.669999999999998
3326,8.07
3327,229.56
3329,31.5
3330,87.66000000000001
3028,27.479999999999997
3332,27.3
3333,120.89999999999999
3335,161.43
3336,84.81
3337,172.70000000000002
3339,272.65000000000003
15510,238.46999999999997
3342,0.41000000000000003
3343,38.370000000000005
3344,109.11
3345,27.92
3349,28.060000000000002
3350,57.449999999999996
3351,51.14
3352,82.49
3353,1030.6
4764,64.88
3355,1.9300000000000002
3356,18.67
3357,25.49
3359,96.5
3244,17.13
3361,268.24
3362,98.38999999999999
3364,13.44
3956,53.35000000000001
1802,36.86
3368,169.86
3369,55.96
3318,17.169999999999998
3371,215.06
3372,26.09
3373,96.69
3375,19.24
3377,18.64
3378,0.89
3379,22.37
16502,11.76
3382,184.97
3383,5.87
3126,96.25
3385,37.3
3389,50.35999999999999
3468,140.15
3391,51.580000000000005
3392,318.43999999999994
3393,24.559999999999995
5478,31.610000000000003
12301,146.65
3397,11.260000000000002
3398,215.15999999999997
3898,359.72
3400,52.11
3402,25.95
10907,292.98
3403,0.0
3404,43.76
3405,4.53
3406,1.4100000000000001
3408,42.4
3409,15.71
3411,78.67
3412,21.12
3413,181.08999999999997
4590,23.96
3416,145.38
3417,16.209999999999997
4715,46.37
3419,275.65000000000003
7175,0.0
3424,85.32
3425,65.48
3428,69.2
3430,25.05
3384,254.6
3433,8.07
3434,74.82
3435,30.409999999999997
3439,38.07
3440,112.75
3443,166.6
3446,6.0
2015,16.92
3448,46.08
3450,132.11
3451,141.95999999999998
3452,237.08
3454,148.53
3882,27.2
3456,13.29
3457,209.57
3458,18.089999999999996
3462,43.849999999999994
3463,29.43
3465,908.81
3467,278.06
11433,159.16
3469,114.03
3470,128.22
3471,65.61999999999999
3472,47.19
3473,25.48
3474,11.7
3476,69.58000000000001
3477,57.260000000000005
3478,8.93
3479,696.4000000000001
3480,238.88
3447,33.14
2628,74.65
3483,2.88
3484,124.92
3485,52.040000000000006
3486,50.290000000000006
3487,0.97
3488,21.39
3490,12.120000000000001
3491,7.909999999999999
4077,364.77
3493,22.21
3494,25.82
3496,235.20999999999998
3497,72.65
3499,20.16
3500,63.239999999999995
11861,35.58
3502,7.15
3503,8.879999999999999
3507,16.15
3508,10.22
3509,9.14
3510,12.05
3511,23.13
3512,96.18
3515,72.42
3517,33.48
3518,83.03
3519,114.73000000000002
4250,42.029999999999994
3524,8.52
3525,5.53
3527,129.16
3530,2.12
3531,32.25
3532,119.85
3533,650.46
3534,20.119999999999997
3535,151.4
3538,26.659999999999997
3539,11.59
3542,10.43
3543,139.09
3546,141.23000000000002
3547,417.34000000000003
3548,148.26
5831,133.17000000000004
3551,11.58
3552,273.28
3553,236.66000000000003
3554,27.330000000000002
3555,79.6
3557,225.42000000000002
3559,196.87999999999997
3560,108.32000000000001
3561,172.26999999999998
14008,0.0
3565,62.31
3566,193.47000000000003
3568,3.7499999999999996
3569,160.27999999999997
3570,148.88
3572,19.65
3573,42.17
4609,66.88
3576,9.06
3580,8.5
3581,36.040000000000006
3582,210.88
3583,251.45999999999998
3585,147.42
3586,125.47
5453,167.46000000000004
3588,33.31
3589,308.93000000000006
3590,51.24
3591,156.51999999999998
3592,30.439999999999998
3593,58.26
6626,87.25999999999999
3595,378.24
3596,53.349999999999994
3598,68.68
3495,104.42
3601,93.24
3602,146.35000000000002
3604,3.47
3606,54.84
3607,94.0
3608,75.07
3609,152.58
3610,101.84
3612,0.0
3613,9.870000000000001
3614,74.38999999999999
3616,56.37
4899,66.24000000000001
5610,14.870000000000001
3620,55.17
3623,103.01
3625,147.67
10128,48.339999999999996
3631,175.17
3634,9.08
3635,91.32
3636,229.42
5037,51.85999999999999
3640,71.33
3641,51.05
13935,4.42
10083,140.12
3646,20.22
3647,0.0
3648,215.04000000000002
3649,43.480000000000004
3650,15.84
3651,20.29
3652,0.0
3653,55.8
3654,533.1800000000001
4903,2.39
3657,201.47
3658,44.53
3661,134.14
3662,626.59
3663,388.4
3664,56.769999999999996
5422,18.53
3666,17.33
3667,23.45
3668,61.24999999999999
6409,16.11
3671,55.68
3672,132.6
3673,179.72000000000003
5283,17.01
3676,30.68
3677,140.29
3678,397.89
3680,88.18
3681,550.8299999999999
3682,30.28
3683,151.00000000000003
3684,158.32999999999998
3685,130.37
14798,465.0799999999999
3693,137.07999999999998
9708,44.51
3695,0.0
5408,67.44999999999999
3701,110.15999999999998
3702,66.4
3704,107.68
3705,206.8
3707,88.72
3709,10.07
3710,7.66
7367,8.74
3713,28.84
3714,1.24
3716,61.62
3718,171.99999999999997
3720,220.47999999999996
3721,70.07000000000001
3722,51.370000000000005
3723,448.43999999999994
3729,99.8
5626,201.68
12061,45.72
10541,15.47
5645,268.68
3736,140.04999999999998
13162,16.04
3738,6.34
3739,7.279999999999999
6268,149.98999999999998
3741,128.09
5050,52.17
3745,91.09
1212,15.3
3747,5.01
3748,77.63000000000001
3749,7.4399999999999995
3751,163.25
3753,362.7800000000001
3754,0.0
3755,58.32000000000001
3756,104.42
3759,159.82
3761,276.3
5823,116.17000000000002
3764,4.640000000000001
3766,172.37
3768,43.760000000000005
3769,15.82
3771,172.11
3772,0.0
3773,12.02
3774,89.37
11056,158.36
3776,158.25
3777,22.950000000000003
3778,8.52
3779,13.54
3780,110.87
3781,15.96
3782,47.21
3783,35.6
5955,9.6
3790,41.53
5989,81.15
2818,118.66000000000001
3795,24.65
3796,20.06
3797,121.03999999999999
3798,69.82
3800,13.620000000000001
3801,2.38
3802,75.32
3805,6.550000000000001
3806,14.14
6125,326.83
3809,101.25999999999999
3810,30.25
3811,20.33
3813,124.38000000000001
6166,23.57
3816,12.26
6192,29.56
3818,18.52
6203,72.12000000000002
3820,286.67
3822,130.86
3823,62.41
3824,8.25
3825,174.95999999999998
3826,6.960000000000001
6252,101.7
3829,9.35
5007,30.71
13531,70.17
4228,12.740000000000002
3834,200.46000000000004
3836,60.92
667,29.130000000000006
3838,86.03
3839,117.94
3843,292.54
3844,11.540000000000001
4070,7.29
5688,39.910000000000004
6377,8.46
6381,35.58
3849,204.50000000000003
3850,47.910000000000004
3851,134.74
3852,8.870000000000001
3854,22.200000000000003
3855,149.37
3856,120.63000000000001
3857,75.66
3860,128.61
3861,292.04
3862,4.1
3863,63.07999999999999
3864,41.85000000000001
3865,41.410000000000004
3866,22.86
3867,21.020000000000003
4543,47.81
6459,9.91
6606,1.65
3873,138.44
3874,7.72
3876,157.6
3878,71.47
3879,265.98
3881,134.35000000000002
2821,16.96
3883,12.61
3118,7.27
3885,87.47
3886,104.72
3887,100.52
3890,14.029999999999998
3891,180.94
3892,13.48
3894,6.65
3895,67.42999999999999
1239,26.069999999999997
3905,27.76
3899,42.53
3900,55.31999999999999
3901,146.55
3902,151.53
3903,14.37
6715,310.56000000000006
6716,154.58
9768,131.91000000000003
3908,134.45
9876,217.1
3910,144.38000000000002
3911,157.86999999999998
3912,10.41
3914,134.93999999999997
3916,255.05
6799,113.84
3918,172.62
2573,37.629999999999995
3920,12.33
3921,17.04
3923,17.759999999999998
3925,12.59
3926,15.850000000000001
3929,10.08
3930,178.3
6877,17.009999999999998
3934,168.99
3935,46.08
6034,146.28
3939,179.37000000000003
3940,0.0
3943,249.0
3945,205.39000000000001
3946,296.34000000000003
6958,34.7
6611,31.65
3952,82.35999999999999
3953,461.09
7018,144.44
7034,43.059999999999995
3600,208.35999999999999
3960,131.93
3961,122.13000000000001
3962,245.0
12797,22.47
7081,111.19999999999999
3965,226.77999999999997
3966,18.84
3968,268.42
3969,27.439999999999998
3970,247.0
3971,37.480000000000004
3973,87.44
7125,273.21999999999997
3977,0.0
3978,21.810000000000002
3979,54.870000000000005
3980,23.919999999999998
3981,31.549999999999997
3982,0.0
3984,122.69
3985,24.049999999999997
3987,40.589999999999996
3988,139.64999999999998
3989,27.019999999999996
7208,39.83
3992,339.36
6065,153.87
3995,11.08
3122,4.12
3999,210.10000000000002
7298,288.78
7301,6.970000000000001
4002,21.89
4005,0.0
4006,1.0
4007,18.25
4008,267.72
4009,50.25
5667,6.86
4012,35.209999999999994
4013,95.7
7392,65.02
4019,97.47
4021,360.1
4022,130.76999999999998
4024,257.09999999999997
4025,11.530000000000001
7443,54.68
7446,81.05000000000001
4028,19.97
4029,75.21999999999998
4030,24.63
4031,26.86
16441,20.48
4034,44.809999999999995
4035,132.19
4036,144.71999999999997
4038,4.79
4041,0.0
4042,200.6
4043,109.66999999999999
4045,66.46999999999998
4046,66.8
4047,82.41
4048,65.95
4049,127.8
4050,30.98
4053,138.07000000000002
4055,462.55
4056,207.22
4057,15.93
4058,81.01
4061,60.19
4062,175.89000000000001
4063,132.60000000000002
4064,209.82000000000002
4065,24.840000000000003
4066,336.34999999999997
10649,0.0
4068,53.7
4069,91.53
4072,42.19
4073,18.9
4075,133.35
