offer_id_rec,viewed_rate,completed_rate,tra_offer_infl,valid_view_rate,completed_after_view_rate,reward_won,user_id
9.0,0.0,1.0,0.0,,0.0,4.0,1044
2.0,1.0,0.0,14.42,1.0,,0.0,1044
4.0,0.0,0.0,0.0,,,0.0,177
9.0,0.0,0.0,0.0,,,0.0,177
2.0,0.0,0.0,0.0,,,0.0,177
6.0,1.0,0.0,8.75,1.0,,0.0,177
2.0,1.0,0.0,0.0,1.0,,0.0,1053
7.0,1.0,0.0,0.0,1.0,,0.0,1053
0.0,1.0,0.0,0.0,1.0,,0.0,1053
5.0,1.0,0.0,0.0,1.0,,0.0,1057
9.0,0.0,0.0,0.0,,,0.0,1057
2.0,0.0,0.0,0.0,,,0.0,1057
1.0,1.0,0.0,2.64,1.0,,0.0,1057
8.0,1.0,1.0,5.52,1.0,1.0,5.0,1057
4.0,1.0,1.0,0.0,1.0,1.0,5.0,182
5.0,1.0,1.0,7.58,1.0,1.0,3.0,182
9.0,0.0,1.0,0.0,,0.0,2.0,182
6.0,1.0,1.0,7.42,1.0,1.0,2.0,182
9.0,1.0,1.0,25.97,1.0,1.0,2.0,184
2.0,1.0,0.0,19.93,1.0,,0.0,184
7.0,1.0,0.0,21.14,1.0,,0.0,184
0.0,1.0,1.0,11.8,1.0,1.0,10.0,184
6.0,1.0,1.0,19.44,1.0,1.0,2.0,184
4.0,0.0,1.0,0.0,,0.0,5.0,190
5.0,1.0,1.0,33.0,1.0,1.0,3.0,190
0.0,0.0,1.0,0.0,,0.0,10.0,190
6.0,1.0,1.0,24.46,1.0,1.0,2.0,190
5.0,1.0,1.0,7.4399999999999995,1.0,1.0,3.0,193
9.0,0.0,1.0,0.0,,0.0,2.0,193
3.0,0.0,0.0,0.0,,,0.0,193
6.0,1.0,0.0,3.07,1.0,,0.0,193
4.0,0.0,0.0,0.0,,,0.0,5636
5.0,1.0,0.0,0.71,1.0,,0.0,5636
9.0,1.0,0.0,0.0,1.0,,0.0,5636
8.0,1.0,1.0,7.35,1.0,1.0,5.0,5636
4.0,0.0,0.0,0.0,,,0.0,195
9.0,0.0,0.0,0.0,,,0.0,195
1.0,1.0,0.0,0.0,1.0,,0.0,195
6.0,1.0,0.0,9.13,1.0,,0.0,195
9.0,1.0,0.0,8.41,1.0,,0.0,196
7.0,1.0,0.0,0.0,1.0,,0.0,196
0.0,0.0,0.0,0.0,,,0.0,196
8.0,1.0,0.0,0.6000000000000001,1.0,,0.0,196
4.0,0.0,0.0,0.0,,,0.0,197
9.0,0.0,0.0,0.0,,,0.0,197
2.0,0.0,0.0,0.0,,,0.0,197
1.0,1.0,1.0,0.0,1.0,0.0,10.0,197
8.0,1.0,1.0,13.51,1.0,1.0,5.0,197
4.0,0.0,0.0,0.0,,,0.0,199
9.0,0.0,0.0,0.0,,,0.0,199
8.0,1.0,0.0,0.0,1.0,,0.0,199
6.0,1.0,0.0,9.239999999999998,1.0,,0.0,199
4.0,1.0,1.0,0.0,1.0,0.0,5.0,200
5.0,1.0,1.0,17.62,1.0,1.0,3.0,200
9.0,0.0,1.0,0.0,,0.0,2.0,200
8.0,1.0,1.0,22.25,1.0,1.0,5.0,200
9.0,1.0,1.0,23.55,1.0,1.0,2.0,201
2.0,1.0,0.0,19.62,1.0,,0.0,201
3.0,1.0,1.0,11.18,1.0,1.0,5.0,201
0.0,1.0,1.0,19.18,1.0,1.0,10.0,201
4.0,1.0,0.0,0.0,1.0,,0.0,202
2.0,1.0,0.0,0.0,1.0,,0.0,202
1.0,1.0,0.0,0.0,1.0,,0.0,202
7.0,1.0,0.0,0.0,1.0,,0.0,202
6.0,1.0,0.0,0.0,1.0,,0.0,202
2.0,1.0,0.0,18.05,1.0,,0.0,203
7.0,1.0,0.0,0.0,0.0,,0.0,203
3.0,1.0,1.0,53.47,1.0,1.0,10.0,203
0.0,1.0,1.0,15.9,1.0,1.0,10.0,203
5.0,1.0,1.0,16.13,1.0,1.0,3.0,1250
8.0,1.0,1.0,22.19,1.0,1.0,10.0,1250
6.0,1.0,1.0,23.17,1.0,1.0,2.0,1250
2.0,1.0,0.0,40.0,1.0,,0.0,207
8.0,1.0,1.0,18.93,1.0,1.0,10.0,207
6.0,1.0,1.0,21.1,1.0,1.0,2.0,207
1.0,1.0,1.0,21.44,1.0,1.0,10.0,208
7.0,1.0,0.0,0.0,1.0,,0.0,208
0.0,1.0,1.0,27.49,1.0,1.0,20.0,208
8.0,1.0,0.0,0.0,1.0,,0.0,208
7.0,1.0,0.0,0.0,0.0,,0.0,1272
8.0,1.0,1.0,6.8100000000000005,1.0,1.0,5.0,1272
6.0,1.0,0.0,7.78,1.0,,0.0,1272
5.0,1.0,1.0,16.3,1.0,1.0,3.0,5638
3.0,1.0,1.0,25.38,1.0,1.0,5.0,5638
0.0,1.0,1.0,24.38,1.0,1.0,10.0,5638
8.0,1.0,0.0,0.0,1.0,,0.0,5638
5.0,1.0,0.0,3.25,1.0,,0.0,211
9.0,0.0,0.0,0.0,,,0.0,211
2.0,1.0,0.0,0.0,1.0,,0.0,211
3.0,0.0,0.0,0.0,,,0.0,211
6.0,1.0,0.0,1.12,1.0,,0.0,211
5.0,1.0,1.0,23.38,1.0,1.0,3.0,212
2.0,1.0,0.0,0.0,1.0,,0.0,212
0.0,1.0,1.0,30.54,1.0,1.0,10.0,212
8.0,1.0,1.0,0.0,1.0,0.0,5.0,212
4.0,0.0,0.0,0.0,,,0.0,213
5.0,1.0,0.0,0.0,1.0,,0.0,213
9.0,0.0,0.0,0.0,,,0.0,213
2.0,1.0,0.0,0.0,0.0,,0.0,213
7.0,0.0,0.0,0.0,,,0.0,213
4.0,1.0,0.0,4.9,1.0,,0.0,1304
5.0,1.0,1.0,1.4700000000000002,1.0,1.0,3.0,1304
2.0,1.0,0.0,0.0,1.0,,0.0,1304
1.0,1.0,0.0,5.6899999999999995,1.0,,0.0,1304
3.0,1.0,0.0,0.0,1.0,,0.0,1304
8.0,1.0,0.0,0.0,1.0,,0.0,1304
2.0,0.0,0.0,0.0,,,0.0,216
3.0,0.0,1.0,0.0,,0.0,5.0,216
6.0,1.0,0.0,5.710000000000001,1.0,,0.0,216
5.0,1.0,0.0,5.43,1.0,,0.0,217
2.0,0.0,0.0,0.0,,,0.0,217
7.0,1.0,0.0,0.0,1.0,,0.0,217
3.0,0.0,0.0,0.0,,,0.0,217
0.0,1.0,0.0,6.5600000000000005,1.0,,0.0,217
2.0,1.0,0.0,30.34,1.0,,0.0,218
1.0,1.0,1.0,20.62,1.0,1.0,10.0,218
8.0,1.0,0.0,0.0,1.0,,0.0,218
4.0,1.0,0.0,0.0,1.0,,0.0,219
5.0,1.0,0.0,0.0,1.0,,0.0,219
7.0,0.0,0.0,0.0,,,0.0,219
4.0,0.0,1.0,0.0,,0.0,5.0,220
2.0,0.0,0.0,0.0,,,0.0,220
1.0,1.0,1.0,49.68,1.0,1.0,10.0,220
0.0,1.0,1.0,24.41,1.0,1.0,10.0,220
7.0,1.0,0.0,0.0,0.0,,0.0,221
3.0,1.0,1.0,6.22,1.0,1.0,5.0,221
0.0,1.0,0.0,0.0,1.0,,0.0,221
6.0,1.0,0.0,0.0,1.0,,0.0,221
7.0,1.0,0.0,53.25,1.0,,0.0,222
3.0,0.0,1.0,0.0,,0.0,5.0,222
0.0,1.0,1.0,0.0,1.0,0.0,10.0,222
9.0,0.0,0.0,0.0,,,0.0,223
2.0,0.0,0.0,0.0,,,0.0,223
7.0,1.0,0.0,0.0,1.0,,0.0,223
3.0,0.0,1.0,0.0,,0.0,5.0,223
0.0,1.0,0.0,12.030000000000001,1.0,,0.0,223
8.0,1.0,0.0,1.73,1.0,,0.0,223
5.0,1.0,0.0,0.0,1.0,,0.0,225
9.0,0.0,0.0,0.0,,,0.0,225
1.0,1.0,0.0,0.0,1.0,,0.0,225
3.0,0.0,0.0,0.0,,,0.0,225
5.0,1.0,1.0,30.43,1.0,1.0,3.0,226
2.0,1.0,0.0,0.0,0.0,,0.0,226
7.0,1.0,0.0,0.0,0.0,,0.0,226
5.0,1.0,1.0,19.34,1.0,1.0,3.0,227
8.0,1.0,1.0,16.84,1.0,1.0,5.0,227
6.0,1.0,1.0,33.14,1.0,1.0,4.0,227
9.0,1.0,1.0,16.91,1.0,1.0,2.0,230
7.0,1.0,0.0,72.87,1.0,,0.0,230
8.0,1.0,0.0,0.0,1.0,,0.0,230
4.0,0.0,0.0,0.0,,,0.0,231
9.0,0.0,0.0,0.0,,,0.0,231
7.0,1.0,0.0,5.1899999999999995,1.0,,0.0,231
9.0,1.0,1.0,26.36,1.0,1.0,2.0,232
1.0,1.0,1.0,29.12,1.0,1.0,20.0,232
0.0,1.0,1.0,22.24,1.0,1.0,10.0,232
4.0,0.0,0.0,0.0,,,0.0,13477
5.0,1.0,1.0,11.36,1.0,1.0,3.0,13477
9.0,0.0,1.0,0.0,,0.0,2.0,13477
2.0,0.0,0.0,0.0,,,0.0,13477
7.0,1.0,0.0,0.0,0.0,,0.0,13477
0.0,1.0,0.0,2.55,1.0,,0.0,13477
5.0,1.0,1.0,8.84,1.0,1.0,3.0,234
9.0,0.0,0.0,0.0,,,0.0,234
2.0,0.0,0.0,0.0,,,0.0,234
3.0,1.0,0.0,0.28,1.0,,0.0,234
0.0,1.0,0.0,2.8600000000000003,1.0,,0.0,234
4.0,1.0,0.0,0.0,1.0,,0.0,236
9.0,1.0,0.0,0.0,1.0,,0.0,236
2.0,1.0,0.0,0.0,1.0,,0.0,236
6.0,1.0,0.0,0.0,1.0,,0.0,236
5.0,1.0,1.0,18.68,1.0,1.0,3.0,237
3.0,1.0,1.0,0.0,1.0,0.0,5.0,237
8.0,1.0,1.0,0.0,1.0,0.0,10.0,237
6.0,0.0,1.0,0.0,,0.0,2.0,237
5.0,1.0,1.0,8.2,1.0,1.0,6.0,238
9.0,0.0,0.0,0.0,,,0.0,238
2.0,0.0,0.0,0.0,,,0.0,238
6.0,1.0,0.0,0.0,1.0,,0.0,238
4.0,1.0,0.0,5.07,1.0,,0.0,4513
2.0,1.0,0.0,0.0,1.0,,0.0,4513
7.0,1.0,0.0,0.0,1.0,,0.0,4513
6.0,1.0,0.0,0.0,1.0,,0.0,4513
1.0,1.0,0.0,0.05,1.0,,0.0,10119
7.0,1.0,0.0,0.0,1.0,,0.0,10119
8.0,1.0,0.0,0.0,1.0,,0.0,10119
4.0,0.0,1.0,0.0,,0.0,5.0,241
9.0,1.0,0.0,0.0,1.0,,0.0,241
1.0,1.0,0.0,0.0,1.0,,0.0,241
7.0,1.0,0.0,65.51,1.0,,0.0,241
4.0,1.0,1.0,25.13,1.0,1.0,10.0,242
9.0,1.0,1.0,25.81,1.0,1.0,2.0,242
2.0,1.0,0.0,44.97,1.0,,0.0,242
3.0,1.0,1.0,16.62,1.0,1.0,5.0,242
8.0,1.0,1.0,25.99,1.0,1.0,5.0,242
9.0,1.0,1.0,18.22,1.0,1.0,2.0,243
1.0,1.0,1.0,12.98,1.0,1.0,10.0,243
3.0,1.0,1.0,8.07,1.0,1.0,5.0,243
6.0,1.0,1.0,12.85,1.0,1.0,4.0,243
4.0,0.0,0.0,0.0,,,0.0,245
8.0,1.0,0.0,5.87,1.0,,0.0,245
5.0,1.0,1.0,18.93,1.0,0.6666666666666666,9.0,246
1.0,1.0,1.0,0.0,1.0,0.0,10.0,246
7.0,1.0,0.0,0.0,1.0,,0.0,246
6.0,1.0,1.0,22.11,1.0,1.0,2.0,246
5.0,1.0,1.0,10.7,1.0,1.0,3.0,247
9.0,1.0,1.0,16.76,1.0,1.0,2.0,247
7.0,1.0,0.0,45.71,1.0,,0.0,247
3.0,0.0,1.0,0.0,,0.0,5.0,247
8.0,1.0,0.0,0.0,1.0,,0.0,247
6.0,1.0,1.0,0.0,1.0,0.0,2.0,247
5.0,1.0,1.0,9.09,1.0,1.0,3.0,249
2.0,0.0,0.0,0.0,,,0.0,249
7.0,1.0,0.0,0.0,1.0,,0.0,249
0.0,1.0,0.0,8.63,1.0,,0.0,249
6.0,1.0,0.0,1.52,1.0,,0.0,249
1.0,1.0,1.0,43.09,1.0,1.0,30.0,250
7.0,1.0,0.0,12.989999999999998,1.0,,0.0,250
3.0,0.0,1.0,0.0,,0.0,5.0,250
4.0,0.0,1.0,0.0,,0.0,5.0,251
9.0,0.0,1.0,0.0,,0.0,2.0,251
7.0,1.0,0.0,29.0,1.0,,0.0,251
6.0,1.0,1.0,26.27,1.0,1.0,2.0,251
5.0,1.0,1.0,14.76,1.0,1.0,3.0,252
2.0,1.0,0.0,40.82,1.0,,0.0,252
0.0,1.0,1.0,28.88,1.0,1.0,10.0,252
6.0,1.0,1.0,13.8,1.0,1.0,2.0,252
5.0,1.0,1.0,64.34,1.0,1.0,3.0,253
3.0,1.0,0.0,0.0,1.0,,0.0,253
8.0,1.0,0.0,3.37,1.0,,0.0,253
6.0,1.0,1.0,10.579999999999998,1.0,1.0,2.0,253
7.0,1.0,0.0,5.63,1.0,,0.0,254
3.0,1.0,1.0,0.0,1.0,0.0,5.0,254
8.0,1.0,1.0,6.97,1.0,1.0,10.0,254
2.0,0.0,0.0,0.0,,,0.0,256
7.0,1.0,0.0,78.86999999999999,1.0,,0.0,256
8.0,1.0,1.0,17.78,1.0,1.0,5.0,256
6.0,1.0,1.0,0.0,1.0,0.0,2.0,256
3.0,0.0,1.0,0.0,,0.0,5.0,258
0.0,1.0,1.0,40.32,1.0,1.0,10.0,258
8.0,1.0,1.0,0.0,1.0,0.0,5.0,258
6.0,1.0,1.0,28.21,1.0,1.0,4.0,258
4.0,0.0,1.0,0.0,,0.0,5.0,1607
2.0,0.0,0.0,0.0,,,0.0,1607
7.0,1.0,0.0,46.58,1.0,,0.0,1607
3.0,0.0,1.0,0.0,,0.0,5.0,1607
5.0,1.0,1.0,7.760000000000001,1.0,1.0,3.0,261
2.0,1.0,0.0,23.22,1.0,,0.0,261
7.0,1.0,0.0,14.469999999999999,1.0,,0.0,261
0.0,1.0,1.0,19.189999999999998,1.0,1.0,10.0,261
6.0,1.0,1.0,0.0,1.0,1.0,2.0,261
4.0,1.0,0.0,13.58,1.0,,0.0,262
5.0,1.0,1.0,8.91,1.0,1.0,3.0,262
7.0,1.0,0.0,34.19,1.0,,0.0,262
3.0,1.0,1.0,13.19,1.0,1.0,5.0,262
6.0,1.0,1.0,15.35,1.0,1.0,2.0,262
4.0,1.0,0.0,0.0,1.0,,0.0,263
9.0,1.0,0.0,0.0,1.0,,0.0,263
1.0,1.0,0.0,0.0,1.0,,0.0,263
7.0,1.0,0.0,0.0,1.0,,0.0,263
6.0,1.0,0.0,0.0,1.0,,0.0,263
5.0,0.0,1.0,0.0,,0.0,3.0,264
3.0,0.0,1.0,0.0,,0.0,5.0,264
8.0,1.0,1.0,44.68,1.0,1.0,10.0,264
7.0,1.0,0.0,15.68,1.0,,0.0,265
3.0,1.0,1.0,12.899999999999999,1.0,1.0,5.0,265
0.0,1.0,1.0,10.74,1.0,1.0,10.0,265
8.0,1.0,1.0,11.17,1.0,1.0,5.0,265
4.0,0.0,0.0,0.0,,,0.0,16457
2.0,1.0,0.0,0.0,1.0,,0.0,16457
8.0,1.0,0.0,8.66,1.0,,0.0,16457
4.0,0.0,0.0,0.0,,,0.0,269
9.0,0.0,0.0,0.0,,,0.0,269
0.0,1.0,0.0,4.29,1.0,,0.0,269
4.0,1.0,1.0,713.12,1.0,1.0,5.0,273
9.0,1.0,0.0,0.0,1.0,,0.0,273
3.0,1.0,1.0,0.0,1.0,0.0,5.0,273
0.0,1.0,1.0,33.49,1.0,1.0,10.0,273
6.0,1.0,1.0,37.1,1.0,1.0,2.0,273
4.0,0.0,1.0,0.0,,0.0,5.0,274
5.0,1.0,1.0,20.5,1.0,1.0,3.0,274
9.0,1.0,1.0,21.63,1.0,1.0,2.0,274
7.0,1.0,0.0,42.13,1.0,,0.0,274
4.0,0.0,0.0,0.0,,,0.0,277
9.0,0.0,0.0,0.0,,,0.0,277
1.0,1.0,0.0,6.25,1.0,,0.0,277
3.0,1.0,1.0,0.0,1.0,0.0,5.0,277
0.0,1.0,0.0,6.93,1.0,,0.0,277
4.0,1.0,1.0,31.97,1.0,1.0,5.0,278
9.0,1.0,1.0,16.09,1.0,1.0,2.0,278
3.0,1.0,1.0,10.5,1.0,0.5,10.0,278
6.0,1.0,1.0,18.61,1.0,1.0,2.0,278
4.0,1.0,0.0,0.0,1.0,,0.0,279
5.0,1.0,1.0,0.0,1.0,1.0,3.0,279
3.0,0.0,1.0,0.0,,0.0,5.0,279
0.0,1.0,1.0,16.64,1.0,1.0,10.0,279
6.0,1.0,1.0,10.38,1.0,1.0,2.0,279
4.0,0.0,1.0,0.0,,0.0,5.0,280
9.0,0.0,1.0,0.0,,0.0,2.0,280
1.0,1.0,0.0,2.59,1.0,,0.0,280
3.0,0.0,0.0,0.0,,,0.0,280
0.0,1.0,0.0,7.13,1.0,,0.0,280
2.0,1.0,0.0,5.79,1.0,,0.0,281
1.0,1.0,0.0,0.0,1.0,,0.0,281
3.0,1.0,1.0,18.65,1.0,1.0,10.0,281
8.0,1.0,1.0,0.0,1.0,0.0,5.0,281
4.0,0.0,1.0,0.0,,0.0,5.0,282
7.0,1.0,0.0,0.0,0.0,,0.0,282
0.0,1.0,1.0,0.0,1.0,0.0,10.0,282
7.0,1.0,0.0,31.95,1.0,,0.0,283
8.0,1.0,1.0,13.67,1.0,1.0,5.0,283
6.0,1.0,1.0,16.36,1.0,1.0,2.0,283
4.0,0.0,1.0,0.0,,0.0,10.0,284
5.0,1.0,1.0,11.55,1.0,1.0,3.0,284
9.0,1.0,1.0,0.0,1.0,0.0,2.0,284
1.0,0.0,1.0,0.0,,0.0,10.0,284
4.0,0.0,0.0,0.0,,,0.0,1210
5.0,1.0,1.0,8.61,1.0,1.0,3.0,1210
1.0,1.0,0.0,1.11,1.0,,0.0,1210
3.0,1.0,0.0,0.0,1.0,,0.0,1210
8.0,1.0,0.0,0.0,1.0,,0.0,1210
4.0,1.0,1.0,0.0,1.0,1.0,5.0,286
5.0,1.0,0.0,0.0,1.0,,0.0,286
2.0,1.0,0.0,0.0,1.0,,0.0,286
3.0,0.0,0.0,0.0,,,0.0,286
8.0,1.0,1.0,0.0,1.0,0.0,5.0,286
6.0,1.0,1.0,24.44,1.0,1.0,2.0,286
9.0,0.0,1.0,0.0,,0.0,2.0,287
2.0,0.0,0.0,0.0,,,0.0,287
6.0,1.0,1.0,17.78,1.0,1.0,2.0,287
5.0,1.0,1.0,0.0,1.0,1.0,3.0,289
0.0,1.0,0.0,4.09,1.0,,0.0,289
8.0,1.0,1.0,21.47,1.0,1.0,5.0,289
6.0,1.0,1.0,28.910000000000004,1.0,1.0,2.0,289
5.0,1.0,1.0,10.63,1.0,1.0,3.0,290
2.0,1.0,0.0,23.01,1.0,,0.0,290
0.0,1.0,1.0,15.35,1.0,1.0,10.0,290
6.0,1.0,1.0,21.57,1.0,1.0,2.0,290
9.0,1.0,0.0,3.12,1.0,,0.0,6865
2.0,0.0,0.0,0.0,,,0.0,6865
6.0,1.0,1.0,10.24,1.0,1.0,2.0,6865
4.0,0.0,0.0,0.0,,,0.0,293
7.0,1.0,0.0,0.0,1.0,,0.0,293
3.0,1.0,1.0,0.0,1.0,0.0,5.0,293
6.0,1.0,1.0,15.26,1.0,1.0,2.0,293
9.0,1.0,0.0,0.0,1.0,,0.0,294
1.0,1.0,0.0,0.0,1.0,,0.0,294
7.0,1.0,0.0,0.0,1.0,,0.0,294
3.0,1.0,0.0,0.0,1.0,,0.0,294
0.0,1.0,0.0,0.0,1.0,,0.0,294
4.0,0.0,0.0,0.0,,,0.0,296
9.0,1.0,1.0,13.73,1.0,1.0,2.0,296
1.0,1.0,0.0,3.7199999999999998,1.0,,0.0,296
3.0,0.0,1.0,0.0,,0.0,5.0,296
4.0,1.0,1.0,30.15,1.0,1.0,5.0,297
9.0,1.0,1.0,20.71,1.0,1.0,2.0,297
7.0,1.0,0.0,21.53,1.0,,0.0,297
4.0,1.0,0.0,0.0,1.0,,0.0,298
9.0,1.0,0.0,0.0,1.0,,0.0,298
1.0,1.0,0.0,0.0,1.0,,0.0,298
4.0,1.0,1.0,0.0,1.0,0.0,5.0,300
5.0,1.0,1.0,24.94,1.0,1.0,3.0,300
2.0,0.0,0.0,0.0,,,0.0,300
0.0,1.0,1.0,11.68,1.0,1.0,20.0,300
7.0,1.0,0.0,0.52,1.0,,0.0,301
6.0,1.0,0.0,9.290000000000001,1.0,,0.0,301
5.0,1.0,1.0,15.54,1.0,1.0,3.0,302
7.0,0.0,0.0,0.0,,,0.0,302
0.0,1.0,1.0,0.0,1.0,0.0,10.0,302
8.0,1.0,1.0,27.33,1.0,1.0,5.0,302
4.0,0.0,0.0,0.0,,,0.0,303
7.0,1.0,0.0,7.75,1.0,,0.0,303
3.0,0.0,0.0,0.0,,,0.0,303
5.0,1.0,1.0,0.0,1.0,1.0,3.0,305
2.0,1.0,0.0,41.28,1.0,,0.0,305
1.0,1.0,0.0,0.0,1.0,,0.0,305
0.0,1.0,1.0,22.7,1.0,1.0,10.0,305
6.0,1.0,1.0,21.17,1.0,1.0,2.0,305
9.0,0.0,0.0,0.0,,,0.0,307
3.0,1.0,0.0,0.0,0.0,,0.0,307
0.0,1.0,0.0,12.03,1.0,,0.0,307
4.0,0.0,0.0,0.0,,,0.0,308
9.0,0.0,0.0,0.0,,,0.0,308
7.0,1.0,0.0,8.21,1.0,,0.0,308
6.0,1.0,1.0,14.620000000000001,1.0,1.0,2.0,308
5.0,1.0,1.0,31.77,1.0,1.0,3.0,312
7.0,1.0,0.0,58.51,1.0,,0.0,312
8.0,1.0,1.0,22.51,1.0,1.0,5.0,312
5.0,1.0,0.0,2.3800000000000003,1.0,,0.0,313
9.0,1.0,0.0,0.72,1.0,,0.0,313
2.0,1.0,0.0,3.38,1.0,,0.0,313
7.0,1.0,0.0,0.0,1.0,,0.0,313
4.0,0.0,1.0,0.0,,0.0,5.0,314
5.0,1.0,1.0,18.38,1.0,1.0,3.0,314
9.0,0.0,0.0,0.0,,,0.0,314
2.0,0.0,0.0,0.0,,,0.0,314
5.0,1.0,0.0,0.0,1.0,,0.0,315
0.0,1.0,1.0,16.39,1.0,1.0,10.0,315
6.0,1.0,1.0,21.6,1.0,1.0,2.0,315
9.0,1.0,0.0,0.0,1.0,,0.0,316
1.0,1.0,1.0,19.11,1.0,1.0,10.0,316
7.0,1.0,0.0,9.99,1.0,,0.0,316
5.0,1.0,1.0,45.92,1.0,1.0,6.0,317
8.0,1.0,1.0,72.78,1.0,1.0,15.0,317
2.0,0.0,0.0,0.0,,,0.0,1248
1.0,1.0,0.0,5.9,1.0,,0.0,1248
7.0,1.0,0.0,18.21,1.0,,0.0,1248
6.0,1.0,1.0,10.15,1.0,1.0,2.0,1248
3.0,0.0,1.0,0.0,,0.0,5.0,322
8.0,1.0,1.0,24.68,1.0,1.0,5.0,322
4.0,0.0,0.0,0.0,,,0.0,325
5.0,1.0,1.0,7.57,1.0,1.0,3.0,325
2.0,0.0,0.0,0.0,,,0.0,325
1.0,1.0,0.0,15.18,1.0,,0.0,325
4.0,0.0,0.0,0.0,,,0.0,326
1.0,1.0,0.0,0.0,1.0,,0.0,326
0.0,1.0,0.0,19.049999999999997,1.0,,0.0,326
8.0,1.0,1.0,5.7,1.0,1.0,5.0,326
4.0,0.0,0.0,0.0,,,0.0,327
1.0,1.0,0.0,2.3,1.0,,0.0,327
7.0,1.0,0.0,19.67,1.0,,0.0,327
8.0,1.0,0.0,7.34,1.0,,0.0,327
6.0,1.0,1.0,5.34,1.0,1.0,2.0,327
4.0,0.0,1.0,0.0,,0.0,5.0,328
7.0,1.0,0.0,54.4,1.0,,0.0,328
8.0,1.0,1.0,54.0,1.0,0.6666666666666666,15.0,328
6.0,1.0,1.0,21.36,1.0,1.0,2.0,328
4.0,0.0,0.0,0.0,,,0.0,329
5.0,1.0,0.0,0.0,1.0,,0.0,329
2.0,1.0,0.0,0.0,1.0,,0.0,329
9.0,0.0,0.0,0.0,,,0.0,330
1.0,0.0,1.0,0.0,,0.0,10.0,330
7.0,0.0,0.0,0.0,,,0.0,330
0.0,1.0,1.0,0.0,1.0,1.0,10.0,330
8.0,1.0,1.0,21.74,1.0,1.0,5.0,330
6.0,1.0,0.0,0.0,1.0,,0.0,330
4.0,0.0,1.0,0.0,,0.0,5.0,332
5.0,1.0,1.0,17.62,1.0,1.0,3.0,332
2.0,0.0,0.0,0.0,,,0.0,332
7.0,1.0,0.0,14.87,1.0,,0.0,332
8.0,1.0,1.0,9.31,1.0,1.0,5.0,332
5.0,1.0,0.0,6.31,1.0,,0.0,13208
9.0,1.0,1.0,6.05,1.0,1.0,2.0,13208
7.0,1.0,0.0,0.0,0.0,,0.0,13208
6.0,1.0,0.0,3.08,1.0,,0.0,13208
5.0,1.0,1.0,17.0,1.0,1.0,3.0,2032
2.0,1.0,0.0,0.0,1.0,,0.0,2032
7.0,1.0,0.0,0.0,1.0,,0.0,2032
0.0,1.0,0.0,8.44,1.0,,0.0,2032
8.0,1.0,1.0,10.15,1.0,1.0,5.0,2032
6.0,1.0,1.0,18.93,1.0,1.0,2.0,2032
5.0,1.0,1.0,7.4,1.0,1.0,3.0,335
8.0,1.0,1.0,5.71,1.0,1.0,5.0,335
2.0,1.0,0.0,0.0,0.0,,0.0,2037
1.0,1.0,1.0,11.85,1.0,1.0,10.0,2037
0.0,1.0,1.0,0.0,1.0,0.0,10.0,2037
2.0,0.0,0.0,0.0,,,0.0,337
3.0,0.0,0.0,0.0,,,0.0,337
8.0,1.0,1.0,9.77,1.0,1.0,5.0,337
6.0,1.0,0.0,0.0,1.0,,0.0,337
9.0,1.0,1.0,10.04,1.0,1.0,4.0,338
0.0,1.0,0.0,3.58,1.0,,0.0,338
8.0,1.0,0.0,0.11,1.0,,0.0,338
6.0,1.0,0.0,5.1000000000000005,1.0,,0.0,338
4.0,0.0,0.0,0.0,,,0.0,339
2.0,0.0,0.0,0.0,,,0.0,339
7.0,1.0,0.0,0.0,1.0,,0.0,339
0.0,1.0,0.0,2.8,1.0,,0.0,339
9.0,1.0,0.0,0.0,0.0,,0.0,340
7.0,1.0,0.0,0.0,1.0,,0.0,340
8.0,1.0,0.0,2.1,1.0,,0.0,340
6.0,1.0,0.0,2.4,1.0,,0.0,340
2.0,1.0,0.0,0.0,1.0,,0.0,342
7.0,0.0,0.0,0.0,,,0.0,342
3.0,1.0,0.0,0.0,1.0,,0.0,342
6.0,1.0,1.0,24.02,1.0,1.0,2.0,342
4.0,0.0,1.0,0.0,,0.0,5.0,343
5.0,1.0,1.0,31.76,1.0,1.0,3.0,343
9.0,0.0,0.0,0.0,,,0.0,343
8.0,1.0,1.0,37.06,1.0,1.0,10.0,343
9.0,0.0,0.0,0.0,,,0.0,344
7.0,1.0,0.0,4.87,1.0,,0.0,344
8.0,1.0,0.0,1.53,1.0,,0.0,344
6.0,1.0,0.0,4.87,1.0,,0.0,344
4.0,0.0,1.0,0.0,,0.0,5.0,345
1.0,1.0,1.0,0.0,0.0,0.0,10.0,345
6.0,1.0,1.0,19.76,1.0,1.0,2.0,345
5.0,1.0,1.0,20.7,1.0,1.0,3.0,346
2.0,0.0,0.0,0.0,,,0.0,346
3.0,0.0,1.0,0.0,,0.0,5.0,346
0.0,1.0,1.0,0.0,1.0,0.0,10.0,346
6.0,1.0,1.0,22.86,1.0,1.0,2.0,346
1.0,1.0,0.0,25.83,1.0,,0.0,11468
7.0,1.0,0.0,2.24,1.0,,0.0,11468
3.0,0.0,0.0,0.0,,,0.0,11468
5.0,1.0,1.0,91.16,1.0,1.0,3.0,2105
9.0,1.0,0.0,8.24,1.0,,0.0,2105
